2883571 CharlesRiv
2676761 Charter
2851699 Charter
2971077 Chegg
2971158 Chegg
2971076 ChemoursCo
2971157 ChemoursCo
2190354 Chevron
2851768 Chevron
2929421 Chewy A
2929501 Chewy A
2883560 ChipotMexG
2883562 ChipotMexG
2627092 ChrlSchwab
2854963 ChrlSchwab
2833556 ChurchDwig
2851687 ChurchDwig
2501835 Cigna Corp
2851701 Cigna Corp
2718358 CincinnatF
2851704 CincinnatF
2627074 Cinemark
2851726 Cinemark
2718361 CintasCorp
2851754 CintasCorp
2139236 Cisco
2851750 Cisco
2627073 Citigroup
2851656 Citigroup
2768970 CitizFinGr
2851675 CitizFinGr
2929423 CleanSpark
2929503 CleanSpark
2718359 Cliffs
2851708 Cliffs
2718360 Clorox
2851712 Clorox
2929455 Cloudfla A
2929535 Cloudfla A
2676762 Clover
2851710 Clover
2929426 CoStar
2929506 CoStar
2190358 Coca-Cola
2852145 Coca-Cola
2768977 CognizTS A
2851760 CognizTS A
2676764 Coinbase
2851736 Coinbase
2374512 Colgate
2851706 Colgate
2374513 Comcast
2851716 Comcast
2833557 Comerica
2851714 Comerica
2718364 ConEdison
2851831 ConEdison
2768967 ConagraBr
2851658 ConagraBr
2434059 ConocoPhil
2851738 ConocoPhil
2833608 Constell А
2855025 Constell А
2676787 ContextLog
2855356 ContextLog
2929422 ContinRes
2929502 ContinRes
2883563 CooperComp
2883565 CooperComp
2676766 Copart
2851746 Copart
2627079 Corning
2851969 Corning
2768978 CortevaInc
2851762 CortevaInc
2374514 Costco
2851740 Costco
2775330 Coterra
2851758 Coterra
2627075 Coty
2851742 Coty
2971079 CoupaSoftw
2971160 CoupaSoftw
2883566 Coupang A
2883568 Coupang A
2971080 Coursera
2971161 Coursera
2971081 Crocs
2971162 Crocs
2929425 CrowdStr A
2929505 CrowdStr A
2833558 Cummins
2851720 Cummins
2833619 DENTSPLSIR
2855384 DENTSPLSIR
2768984 DISH Net A
2851799 DISH Net A
2627076 DRHorton
2851789 DRHorton
2768987 DXC Techn
2851819 DXC Techn
2883581 DaVita
2883583 DaVita
2768983 DanaherCor
2851791 DanaherCor
2833563 DardenRest
2851808 DardenRest
2971083 DarlingIng
2971164 DarlingIng
2929428 Datadog A
2929508 Datadog A
2971112 DaveBuster
2971192 DaveBuster
2833561 Deere&Comp
2851780 Deere&Comp
2929429 DellTech С
2929509 DellTech С
2768981 Delta Air
2851774 Delta Air
2718363 Devon
2851817 Devon
2501838 DexCom
2851821 DexCom
2768993 DiamondbEn
2851872 DiamondbEn
2929430 Dick'sSpG
2929510 Dick'sSpG
2929410 DigitalTur
2929490 DigitalTur
2768982 DiscoveFin
2851783 DiscoveFin
2028091 Disney
2851795 Disney
2929432 DocuSign
2929512 DocuSign
2501837 DollarGnrl
2851785 DollarGnrl
2768985 DollarTree
2851802 DollarTree
2768980 DominionEn
2851772 DominionEn
2883578 Domino’s
2883580 Domino’s
2929427 DoorDash A
2929507 DoorDash A
2718362 DoverCorp
2851804 DoverCorp
2627078 Dow
2851806 Dow
2929431 Doximity A
2929511 Doximity A
2883572 Dropbox A
2883574 Dropbox A
2374515 DuPont
2851778 DuPont
2768986 DukeEnergy
2851813 DukeEnergy
2971084 Dynatrace
2971165 Dynatrace
2139237 EA Inc.
2851825 EA Inc.
2655081 EM44-гдр
2768988 EOG Res
2851850 EOG Res
2883590 EQTcorp
2883592 EQTcorp
928412 ETLN-гдр
2883587 EastmanChe
2883589 EastmanChe
2501839 Ecolab Inc
2851829 Ecolab Inc
2833564 Edison Int
2851837 Edison Int
2971085 EditasMed
2971166 EditasMed
2768990 EdwardsLif
2851862 EdwardsLif
2929433 ElancoAnim
2929513 ElancoAnim
3710347 ElevanceH
3710348 ElevanceH
2676767 Emerson
2851843 Emerson
2718365 Enphase
2851846 Enphase
2833567 EntergyCo
2851856 EntergyCo
2883584 Equifax
2883586 Equifax
2929434 Equitrans
2929514 Equitrans
2833565 EsteeLau А
2851839 EsteeLau А
2768989 Etsy Inc
2851858 Etsy Inc
2833568 Evergy
2851860 Evergy
2833566 Eversource
2851852 Eversource
2971087 ExactScien
2971168 ExactScien
2929435 Exelixis
2929515 Exelixis
2768991 Exelon
2851864 Exelon
2768992 ExpediaGrp
2851868 ExpediaGrp
2718366 Expeditors
2851866 Expeditors
2028088 ExxonMobil
2855380 ExxonMobil
2718367 F5, Inc.
2851889 F5, Inc.
491944 FIVE-гдр
2388781 FIXP-гдр
2883596 FLEETCOR
2883598 FLEETCOR
2833569 FMCCorp
2851901 FMCCorp
2768994 Fastenal
2851874 Fastenal
2718370 Fastly A
2851911 Fastly A
2139239 FedEx
2851880 FedEx
2971088 FibroGen
2971169 FibroGen
2971092 FidelityNF
2971173 FidelityNF
2768996 FidelityNI
2851891 FidelityNI
2768997 FifthThird
2851895 FifthThird
2768995 FirstEnerg
2851882 FirstEnerg
2718369 FirstSolar
2851909 FirstSolar
2434060 Fiserv
2851893 Fiserv
2971089 Five9
2971170 Five9
2769007 Flav&Frag
2852057 Flav&Frag
2971091 FlowersFoo
2971172 FlowersFoo
2929436 FluorCorp
2929516 FluorCorp
2971090 FootLocker
2971171 FootLocker
2139238 Ford Motor
2851870 Ford Motor
2833570 Fortinet
2851913 Fortinet
2768998 FortiveCor
2851915 FortiveCor
2883593 FortuneBrH
2883595 FortuneBrH
2676768 Fox
2851907 Fox
2718353 FranklinR
2851613 FranklinR
2374517 Freeport
2851878 Freeport
2718368 Funko A
2851905 Funko A
2543473 G1 Therap
2851994 G1 Therap
2139240 GE Co
2851959 GE Co
2655082 GEMC-гдр
2134426 GLTR-гдр
2139241 GM Co
2851971 GM Co
2374519 Gap
2851985 Gap
2883617 Gartner
2883619 Gartner
2501847 GenDigital
2852390 GenDigital
2718371 GenDynamic
2851957 GenDynamic
2768999 GenerMills
2851965 GenerMills
2833571 GeneracHol
2851975 GeneracHol
2971094 GentexCorp
2971175 GentexCorp
2718372 GenuinePar
2851981 GenuinePar
2883599 Gevo
2883601 Gevo
2374518 Gilead
2851963 Gilead
2833572 Global Pay
2851983 Global Pay
2971093 GoDaddy A
2971174 GoDaddy A
2543472 GoldmanSac
2851990 GoldmanSac
2929438 GoodRxH A
2929518 GoodRxH A
2501840 Goodyear
2851992 Goodyear
2028079 Google C
2851977 Google C
2833573 HCAHealth
2852010 HCAHealth
2534843 HMSG-гдр
2852025 HMSG-гдр
2139242 HP
2852035 HP
2501841 HPE
2852033 HPE
2971095 HRBlock
2971176 HRBlock
2374520 Halliburt
2852004 Halliburt
2769000 Hanesbrand
2852008 Hanesbrand
2929440 HarlDavids
2929520 HarlDavids
2769002 Hartford
2852017 Hartford
2883602 Hasbro
2883604 Hasbro
2543475 Hello Grp
2852299 Hello Grp
2833574 HenrySchei
2852041 HenrySchei
2718377 HeronTx
2852039 HeronTx
2676769 Hershey
2852043 Hershey
2769001 HessCorp
2852014 HessCorp
2769003 HiltonWrld
2852023 HiltonWrld
2769004 Hologic
2852027 Hologic
2374521 Home Depot
2852012 Home Depot
2374522 Honeywell
2852029 Honeywell
2718376 HormelFood
2852037 HormelFood
2971130 HostessB A
2971210 HostessB A
2769005 HowmetAero
2852047 HowmetAero
2676770 Humana
2852045 Humana
2883605 HuntingtIn
2883607 HuntingtIn
2718374 Huntington
2852006 Huntington
2929441 Hyliion
2929521 Hyliion
2190355 IBM
2852052 IBM
2883608 IDEXXLABOR
2883610 IDEXXLABOR
2883611 IDEXcorp
2883613 IDEXcorp
2883614 IPGPhotoni
2883616 IPGPhotoni
2833575 IQVIAHold
2852077 IQVIAHold
2718378 ITW
2852092 ITW
2434061 Illumina
2852061 Illumina
2543474 Incyte
2852063 Incyte
2769010 IngersollR
2852079 IngersollR
2929442 Inseego
2929522 Inseego
2769008 IntPaperCo
2852073 IntPaperCo
2769006 InteExchan
2852054 InteExchan
2028093 Intel
2852069 Intel
2971105 IntelliaTh
2971185 IntelliaTh
2769009 Interpubl
2852075 Interpubl
2501842 Intuit
2852071 Intuit
2501843 Intuitive
2852090 Intuitive
2929457 Invitae
2929537 Invitae
2971097 IonisPharm
2971178 IonisPharm
2929443 IovanceBio
2929523 IovanceBio
2190356 J&J
2852098 J&J
2883620 JBHuntTran
2883622 JBHuntTran
2627080 JD.com
2852096 JD.com
2833605 JM Smucker
2854986 JM Smucker
2718380 JPMorgan
2852106 JPMorgan
2883623 JackHenryA
2883625 JackHenryA
2929444 Jefferies
2929524 Jefferies
2769011 JuniperNet
2852104 JuniperNet
2718382 KLACorp
2852130 KLACorp
2627081 Kellogg
2852108 Kellogg
2883629 KeuDrPepp
2883631 KeuDrPepp
2718381 KeyCorp
2852120 KeyCorp
2833576 KeysightTe
2852122 KeysightTe
2718383 KimberlyCl
2852136 KimberlyCl
2718384 KinderM P
2852139 KinderM P
2971098 KnightSwif
2971179 KnightSwif
2929447 Kopin
2929527 Kopin
2190357 KraftHeinz
2852128 KraftHeinz
2883626 Kyndryl
2883628 Kyndryl
2833581 L3HarrisTe
2852190 L3HarrisTe
2852195 LKOD-адр
2833582 LKQ Corp
2852199 LKQ Corp
2627082 LVSands
2852231 LVSands
2883637 Laboratory
2883639 Laboratory
2434065 LamRsrch
2852216 LamRsrch
2833584 LambWeston
2852233 LambWeston
2971099 LatticeSem
2971180 LatticeSem
2676780 Lauren
2852582 Lauren
2718385 Legg&Platt
2852186 Legg&Platt
2833580 LeidosHold
2852184 LeidosHold
2769012 LennarCo A
2852188 LennarCo A
2676771 LiAuto
2852192 LiAuto
2434063 Lilly
2852201 Lilly
2676772 Lincoln
2852205 Lincoln
2769013 LiveNation
2852235 LiveNation
2718386 Livent
2852223 Livent
2374523 Lockheed
2852203 Lockheed
2833579 Loews
2852182 Loews
2883694 LordsMot A
2883696 LordsMot A
2929448 LouisPac
2929528 LouisPac
2434064 Lowe's
2852212 Lowe's
2971101 LululemonA
2971181 LululemonA
2883632 LumTec A
2883634 LumTec A
2501844 Lumen
2852225 Lumen
2883640 Lyft A
2883642 Lyft A
2833589 M&T Bank
2852347 M&T Bank
2152359 MDMG-гдр
2929453 MGICInvest
2929533 MGICInvest
2627085 MGMResorts
2852271 MGMResorts
2852272 MGNT-гдр
2852287 MMK-гдр
2852290 MNOD-адр
2718389 MSCI
2852333 MSCI
2852354 MTSS-адр
2374524 Macy's
2852237 Macy's
2929450 MagnOGas A
2929530 MagnOGas A
2627086 MarathnOil
2852327 MarathnOil
2434066 Marathon
2852305 Marathon
2883649 MarketAxes
2883651 MarketAxes
2929451 Marqeta A
2929531 Marqeta A
2769014 Marriott A
2852249 Marriott A
2833588 MarshMcLen
2852286 MarshMcLen
2883652 MartinMari
2883654 MartinMari
2883658 MarvelTec
2883660 MarvelTec
2833585 Masco
2852251 Masco
2028089 Master  A
2852239 Master  A
2929452 MatchGroup
2929532 MatchGroup
2929449 Mattel
2929529 Mattel
2718387 McCormick
2852284 McCormick
2028082 McDonald's
2852253 McDonald's
2833587 McKesson
2852257 McKesson
2374526 Merck & Co
2852307 Merck & Co
2627084 MetLife
2852264 MetLife
2883664 MettlerTol
2883666 MettlerTol
2543478 MicroStr
2852343 MicroStr
2883667 MicroVisio
2883669 MicroVisio
2833586 Microchip
2852255 Microchip
2028094 Micron
2852359 Micron
2028086 Microsoft
2852335 Microsoft
2374527 Moderna
2852325 Moderna
2883646 MohawkIndu
2883648 MohawkIndu
2769031 MolsonCo B
2855135 MolsonCo B
2627083 Mondelez
2852259 Mondelez
2883655 MonolitPS
2883657 MonolitPS
2501846 Monster
2852292 Monster
2883643 Moody’s
2883645 Moody’s
2543477 MorganStan
2852331 MorganStan
2543476 Mosaic
2852303 Mosaic
2883661 Motorola
2883663 Motorola
2929454 MurphyOil
2929534 MurphyOil
2971104 NCRCorp
2971184 NCRCorp
2190360 NIKE
2852376 NIKE
2852385 NLMK-гдр
2769016 NOV Inc.
2852398 NOV Inc.
2028084 NVIDIA
2852415 NVIDIA
2718390 NVR
2852417 NVR
2374528 NVS-адр
2852419 NVS-адр
2852420 NVTK-гдр
2971106 NYTimes A
2971186 NYTimes A
2883670 Nasdaq
2883672 Nasdaq
2971103 NavientCor
2971183 NavientCor
2676775 NetApp
2852409 NetApp
2028081 Netflix
2852370 Netflix
2769018 NewellBrnd
2852424 NewellBrnd
2139243 Newmont
2852366 Newmont
2718391 NewsCorp B
2852426 NewsCorp B
2190359 NextEra En
2852364 NextEra En
2769015 NiSource
2852372 NiSource
2676773 Nio
2852374 Nio
2929445 Nordstrom
2929525 Nordstrom
2833590 NorfolkSth
2852405 NorfolkSth
2833591 NorthernTr
2852411 NorthernTr
2676774 Northrop
2852396 Northrop
2769017 NrgEnergy
2852403 NrgEnergy
2627087 Nucor
2852413 Nucor
2929456 Nutaniх A
2929536 Nutaniх A
2883679 O'ReillyAu
2883681 O'ReillyAu
2971108 O-I Glass
2971188 O-I Glass
2971107 OGEEnergyC
2971187 OGEEnergyC
2216507 OKEY-гдр
2852437 OKEY-гдр
2627089 ONEOK
2852435 ONEOK
2883676 ONSemic
2883678 ONSemic
2179435 OZON-адр
2434068 Occidental
2852461 Occidental
2971109 Okta A
2971189 Okta A
2883673 OldDominio
2883675 OldDominio
2833592 OmnicomGrp
2852439 OmnicomGrp
2718392 OraSure
2852457 OraSure
2374529 Oracle
2852453 Oracle
2627088 Organon
2852432 Organon
2769019 OtisWorldw
2852459 OtisWorldw
2929458 Ovintiv
2929538 Ovintiv
2190361 P&G
2852485 P&G
2676777 PACCAR
2852473 PACCAR
2718395 PBFEnergyA
2852471 PBFEnergyA
2883682 PGE
2883684 PGE
2852504 PLZL-ГДР
2833596 PNCFinServ
2852514 PNCFinServ
2718398 PPGIndustr
2852520 PPGIndustr
2769024 PPL Corp
2852522 PPL Corp
2833597 PTC
2852533 PTC
2833599 PVH
2852539 PVH
2883685 PackCorpAm
2883687 PackCorpAm
2971110 PagerDuty
2971190 PagerDuty
2543479 Palantir
2852501 Palantir
3132526 Paramount
3132527 Paramount
2833594 Parker-Han
2852489 Parker-Han
2139244 PayPal
2852545 PayPal
2676776 Paychex
2852466 Paychex
2718393 PaycomSoft
2852464 PaycomSoft
2833598 Peloton A
2852535 Peloton A
2769021 Penn NG
2852477 Penn NG
2627090 PepsiCo
2852479 PepsiCo
2971111 PerforFood
2971191 PerforFood
2833595 PerkinElme
2852499 PerkinElme
2028095 Pfizer
2852481 Pfizer
2627091 PhMorris
2852508 PhMorris
2676778 Phillips66
2852531 Phillips66
2718396 PinterestA
2852497 PinterestA
2769026 PioneerNat
2852543 PioneerNat
2929460 PitneyBowe
2929540 PitneyBowe
2971113 PlanetFt A
2971193 PlanetFt A
2718397 PlugPower
2852503 PlugPower
175924 Polymetal
2852518 Polymetal
2883688 PoolCorp
2883690 PoolCorp
2833593 Principal
2852483 Principal
2769022 ProgressCo
2852487 ProgressCo
2769025 PrudentFin
2852529 PrudentFin
2769020 PublicServ
2852475 PublicServ
2769023 Pultegroup
2852491 Pultegroup
2929462 PureStor A
2929542 PureStor A
2139245 QUALCOMM
2852547 QUALCOMM
2676779 Qorvo
2852552 Qorvo
2971141 Qualtric A
2971221 Qualtric A
2833600 QuantaServ
2852541 QuantaServ
2883691 QuantumS A
2883693 QuantumS A
2833562 QuestDiagn
2851787 QuestDiagn
2929463 Qurate A
2929543 Qurate A
2852596 ROSN-гдр
2852613 RTKM-адр
2929465 RangeRes
2929545 RangeRes
2883697 RaymondJam
2883699 RaymondJam
2434069 Raytheon
2852624 Raytheon
2374531 Regeneron
2852571 Regeneron
2718401 Regions
2852575 Regions
2833603 RepublicS
2852606 RepublicS
2883700 ResMed
2883702 ResMed
2971115 RevolveG A
2971195 RevolveG A
2833601 RobertHalf
2852579 RobertHalf
2718375 RobinhoodА
2852031 RobinhoodА
2883703 Rockwell
2883705 Rockwell
2929464 Roku A
2929544 Roku A
2833602 Rollins
2852589 Rollins
2718402 RoperTech
2852593 RoperTech
2769027 RossStores
2852600 RossStores
2676782 S&P
2855009 S&P
2501848 SAP SE
2854934 SAP SE
2854942 SBER-адр
2543480 SCC
2854961 SCC
2854976 SGGD-адр
2374532 SONY-адр
2855003 SONY-адр
2971123 SSCTechnol
2971203 SSCTechnol
2883715 SVBfincial
2883717 SVBfincial
2855117 SVST-гдр
2434070 SWN
2855123 SWN
2190353 Salesforce
2851748 Salesforce
2718405 Sarepta
2855017 Sarepta
2833604 Sealed Air
2854968 Sealed Air
2833607 Sempra
2855015 Sempra
2929466 Sentinel А
2929546 Sentinel А
2434067 ServiceNow
2852400 ServiceNow
2718404 SherwinWil
2854980 SherwinWil
2971117 ShoalsTe A
2971197 ShoalsTe A
2971118 Silvergt A
2971198 Silvergt A
2971120 Skechers A
2971200 Skechers A
2883718 Skillz A
2883720 Skillz A
2769029 SkyworkSol
2855121 SkyworkSol
2971122 Smartsht A
2971202 Smartsht A
2929473 SmithWesBr
2929553 SmithWesBr
2676781 Snap
2854991 Snap
2883721 SnaponInc
2883723 SnaponInc
2718403 Solaredge
2854966 Solaredge
2971121 SolidBiosc
2971201 SolidBiosc
2929470 Sonos
2929550 Sonos
2971119 SouthJerse
2971199 SouthJerse
2769028 SouthernC
2855001 SouthernC
2501845 Southwest
2852227 Southwest
2929471 SpirAerS A
2929551 SpirAerS A
2929468 SpiritAir
2929548 SpiritAir
2543482 Splunk
2855011 Splunk
2929469 SproutsFar
2929549 SproutsFar
2833609 StanleyBl
2855119 StanleyBl
2190362 Starbucks
2854958 Starbucks
2627093 StatStreet
2855023 StatStreet
2929472 SteelDynam
2929552 SteelDynam
2971116 StitchFi A
2971196 StitchFi A
2676783 Stryker
2855127 Stryker
2883712 Sunrun
2883714 Sunrun
2929474 Switch А
2929554 Switch А
2769030 Synchrony
2855125 Synchrony
2833606 Synopsys
2854999 Synopsys
2718406 Sysco
2855129 Sysco
2374534 T-Mobile
2855192 T-Mobile
2676784 TAL
2855133 TAL
913710 TCS-гдр
2971126 TEGNA
2971206 TEGNA
2501849 TJX Comp
2855185 TJX Comp
2374533 TM-адр
2855187 TM-адр
2718409 TRowePrice
2855210 TRowePrice
2718410 TSMC DR
2855219 TSMC DR
2374535 Take-Two
2855232 Take-Two
2769033 Tapestry
2855199 Tapestry
2190363 Target
2855182 Target
2971129 TattooedCh
2971209 TattooedCh
2971127 TaylorMorr
2971207 TaylorMorr
2718407 Teladoc
2855152 Teladoc
2718408 Teledyne
2855154 Teledyne
2883728 TeleflexIn
2883730 TeleflexIn
2971125 Telephonea
2971205 Telephonea
2929475 TempurSeaI
2929555 TempurSeaI
2971124 TeradataCo
2971204 TeradataCo
2833610 Teradyne
2855159 Teradyne
2139246 Tesla
2855217 Tesla
2374536 Texas Inst
2855239 Texas Inst
2676785 Textron
2855241 Textron
2434062 The Kroger
2852148 The Kroger
2434071 ThermoFish
2855189 ThermoFish
2833613 TractorSup
2855215 TractorSup
2883734 TradeDes A
2883736 TradeDes A
2883725 TransDigmG
2883727 TransDigmG
2833612 Travelers
2855213 Travelers
2971128 TriPointeH
2971208 TriPointeH
2833611 Trimble
2855204 Trimble
2929476 TripAdvis
2929556 TripAdvis
2769032 Truist Fin
2855165 Truist Fin
2929477 TuSimple A
2929557 TuSimple A
2929478 Twilio A
2929558 Twilio A
2718411 TylerTech
2855243 TylerTech
2501850 TysonFoods
2855221 TysonFoods
2434073 UPS
2855264 UPS
2627095 USBancorp
2855282 USBancorp
2929480 USFoods
2929560 USFoods
2190364 Uber
2855249 Uber
2929459 UiPath A
2929539 UiPath A
2883740 UltaBeauty
2883742 UltaBeauty
2627094 UndArmour
2855245 UndArmour
2883737 UniHealthB
2883739 UniHealthB
2434072 UnionPacif
2855260 UnionPacif
2374537 United Air
2855247 United Air
2374538 UnitedHlth
2855255 UnitedHlth
2883743 UnitedRent
2883745 UnitedRent
2929479 UnitySoft
2929559 UnitySoft
2769034 UnumGroup
2855258 UnumGroup
2971132 Upwork
2971212 Upwork
2971133 UrbOutfit
2971213 UrbOutfit
2877921 VEON
2877922 VEON
2877923 VEON
2855299 VEON-адр
2718412 VFCorp
2855292 VFCorp
2028083 VISA
2855290 VISA
2901666 VK-гдр
2855333 VTBR-гдр
2769035 ValeroEner
2855307 ValeroEner
2883752 Vaxart
2883754 Vaxart
2929482 VelodynLid
2929562 VelodynLid
2883746 VeriSign
2883748 VeriSign
2833614 VeriskAncs
2855317 VeriskAncs
2374539 Verizon
2855344 Verizon
2434074 Vertex
2855319 Vertex
2190365 Viatris
2855342 Viatris
2971135 Vimeo
2971215 Vimeo
2676786 Vipshop
2855301 Vipshop
2543481 VirginGal
2855007 VirginGal
2971134 VirtuFin A
2971214 VirtuFin A
2501851 Vontier
2855311 Vontier
2718413 VulcanMats
2855309 VulcanMats
2883749 VuzixCorp
2883751 VuzixCorp
2833615 WABTECCorp
2855346 WABTECCorp
2833616 WEC Energy
2855352 WEC Energy
2883761 WRBerkley
2883763 WRBerkley
2971140 WW Int
2971220 WW Int
2718373 WWGrainger
2852002 WWGrainger
2718414 WalgrBoots
2855348 WalgrBoots
2139247 Walmart
2855362 Walmart
2833617 WasteManag
2855358 WasteManag
2883755 WatersCorp
2883757 WatersCorp
2971136 Wayfair A
2971216 Wayfair A
2627096 WellsFargo
2855354 WellsFargo
2718416 WestPharma
2855366 WestPharma
2543485 WesternDig
2855350 WesternDig
2627097 WesternUni
2855372 WesternUni
2833618 WestrockCo
2855364 WestrockCo
2883758 Whirlpool
2883760 Whirlpool
2971138 WillScotMo
2971218 WillScotMo
2718415 Williams
2855360 Williams
2971139 WilliamsSo
2971219 WilliamsSo
2971137 Workday A
2971217 Workday A
2769036 WynnResort
2855374 WynnResort
2971142 XPOLogisti
2971222 XPOLogisti
2718417 XPeng DR A
2855382 XPeng DR A
2769037 XcelEnergy
2855376 XcelEnergy
2929483 XeroxHold
2929563 XeroxHold
2883764 Xylem
2883766 Xylem
2971143 YETIHld
2971223 YETIHld
2855737 Yandex clA
388383 Yandex clA
2971144 Yext
2971224 Yext
2833620 Yum!Brands
2855743 Yum!Brands
2929484 YumChina
2929564 YumChina
2883767 ZebraTec A
2883769 ZebraTec A
2929485 Zillow C
2929565 Zillow C
2833621 ZimmerBio
2855745 ZimmerBio
2833622 Zions Banc
2855748 Zions Banc
2971145 ZipRecrt A
2971225 ZipRecrt A
2833623 Zoetis
2855752 Zoetis
2543486 Zoom
2855750 Zoom
